"","SongLength","NumInstruments","Genre","Tempo","LyricalContent","ReleasedYear","Popularity"
"101",158.383108683945,4,"Classical",20760.1337911961,0.945299904448537,2020,4.31234346368207
"102",364.483728499332,8,"Pop",15423.6848612073,0.167236128794914,1987,3.56715349988218
"103",226.919772369487,8,"Country",35158.6860439137,0.404082599961263,2000,4.07813581175175
"104",394.01958311813,6,"Country",13052.4228845114,0.749346514144014,2012,4.27927559391709
"105",171.352120702066,6,"Jazz",36120.6296892394,0.883411880246609,1996,4.52288034674915
"106",394.776234503789,7,"Pop",36352.0542044348,0.798676866310361,2009,4.41356434321532
"107",194.357192367427,4,"Pop",36784.698692657,0.276344007395547,2016,3.92182496736622
"108",225.804886679648,8,"Jazz",7287.60109921266,0.661913780067184,1997,3.9255463630936
"109",373.766680734054,7,"Country",18979.2951972912,0.0345747056855676,1985,3.30152419263094
"110",337.794511952105,4,"Country",17593.7327089584,0.398696819068139,2017,3.77380297552844
"111",170.36180322279,9,"Rap",8541.16535369212,0.916438143289425,1986,4.18555996781339
"112",365.460955823707,2,"Pop",8106.97447714295,0.66604135248194,2021,4.02244346306406
"113",188.474976173443,7,"Rap",14534.3696970384,0.412503463900129,2012,3.62709644013079
"114",352.37901868122,4,"Rap",23993.7515664519,0.22664677375652,1992,3.79417503029102
"115",330.895175109995,7,"Pop",7101.44224851427,0.140864936757629,2000,3.22904836313924
"116",200.382094501578,1,"Classical",39595.1011652828,0.251810350453879,2019,3.80395776216348
"117",262.506059881951,5,"Rap",20358.6357192376,0.854727306095151,2022,4.18555850313645
"118",292.472421217829,4,"Country",19718.80129978,0.329547678145424,2002,3.87868132036829
"119",385.431427904731,9,"Pop",14745.2496584654,0.0868899375660481,2015,3.05946850276379
"120",319.120937380151,3,"Jazz",12054.9417975789,0.780965643242669,1983,4.15584650437046
"121",291.436826637786,6,"Jazz",36898.7618974856,0.505910477785696,1984,4.22519509390832
"122",160.394739961648,8,"Jazz",7098.90237624953,0.471689489621317,1995,3.52160748636762
"123",300.753465841147,2,"Rap",7733.36157932507,0.515296694517366,1997,3.73698460992868
"124",347.827678578167,4,"Pop",37667.643665058,0.0130858838428102,1998,3.45788151321505
"125",203.728159259099,6,"Country",25738.4025822746,0.869756298725374,2007,4.4028454151232
"126",369.978656681754,3,"Jazz",32037.9583272684,0.461461129021687,1986,3.9989864974937
"127",294.175599714439,1,"Pop",6620.5859386382,0.945721754923322,1990,4.09808240659074
"128",208.333205662332,2,"Pop",22017.3748607837,0.457264925234174,1982,3.97375768127509
"129",286.045028985488,1,"Jazz",3874.38129328609,0.382019213912989,1982,3.53270077209107
"130",254.931829231531,7,"Pop",12723.2791600402,0.35346099767417,2011,3.64953906872088
"131",387.925601597634,1,"Rock",26014.9770899462,0.889704451788512,2014,4.42431376709957
"132",165.631573935711,3,"Rap",24771.5570475843,0.959713933133557,1982,4.41316482396814
"133",303.353798983947,4,"Jazz",6230.53057238094,0.513134840053779,2009,3.35680337526145
"134",275.718880016396,1,"Rap",19862.2712459395,0.967356334652208,2009,4.32162779661012
"135",188.235796618857,3,"Country",7376.14517293597,0.26274957821494,1986,3.16203332995511
"136",216.101074482411,5,"Rock",26475.3750733448,0.657934174163069,2005,4.11581549615044
"137",280.683207345499,1,"Classical",15650.2423139958,0.394779766063201,2016,3.73484487004119
"138",208.296888605404,5,"Classical",17265.6593295898,0.696509973673996,2006,4.19074420640251
"139",388.880923988734,1,"Country",23695.7147686572,0.878591407454272,1989,4.41440194331574
"140",164.447049254966,5,"Country",25455.8670290259,0.72039362939574,1991,4.20901989551075
"141",284.835560478913,6,"Rap",15243.8842656041,0.406418944757653,1981,3.93262153465319
"142",204.830100302846,4,"Pop",4309.12410556951,0.739630768994584,2009,3.78369649627769
"143",331.790702435035,2,"Jazz",31577.3483635243,0.736217715543016,2008,4.31077915319199
"144",387.221384313333,2,"Pop",11271.099147152,0.0765636146649024,2011,3.17981673053435
"145",248.520912127508,3,"Jazz",14631.8269392562,0.934628406168652,2017,4.30381395537558
"146",382.88610177663,8,"Rock",15269.4872010092,0.396502224714659,2012,3.88132525962046
"147",227.36738727215,5,"Jazz",19039.4815287177,0.682691960316721,2013,4.0598186663861
"148",238.655539410194,1,"Rap",12180.1510741748,0.542507943509513,2008,3.8494945736422
"149",242.759690746151,6,"Country",22802.4241917811,0.798261853960138,1988,4.34681457150493
"150",159.739461587116,7,"Rock",9195.64846917892,0.902269582624578,1983,4.29837811858029
"151",390.584514370302,2,"Jazz",19230.659038609,0.804453923328623,1987,4.30984663892385
"152",366.648922148876,2,"Jazz",32302.8397121595,0.609859060537157,2022,4.2286791783776
"153",355.888056652955,4,"Pop",20769.978655935,0.70725410506778,1987,4.33827602700617
"154",291.268070759173,8,"Jazz",8070.71021355435,0.0199939920083433,1990,2.01757386259299
"155",226.225781096266,8,"Rock",25583.9745874347,0.355957163432262,1998,3.8908856798298
"156",150.914077836162,8,"Country",31578.02623111,0.480615120204708,1992,4.15735233711646
"157",373.483377667498,2,"Pop",26128.1392688476,0.590555600410339,1982,4.09256881740172
"158",192.631030921823,9,"Classical",10941.6166452786,0.807178655650723,2017,3.93454800120708
"159",389.492766620614,1,"Jazz",31701.5079974158,0.243856769419713,2013,3.46832094061555
"160",389.947755101213,4,"Rock",6106.67599237175,0.604558757691812,1986,3.64033355585474
"161",161.612603179999,7,"Country",28630.0663951087,0.250466737815458,2008,3.90456276710186
"162",181.387447474619,5,"Country",6209.26906201924,0.751153368173099,1994,4.10547976822194
"163",231.735525063674,6,"Jazz",13168.8330995626,0.862862605355688,2002,4.0536470840463
"164",369.300135203277,2,"Pop",9618.06077185619,0.183855276403303,2001,3.23255932795371
"165",214.65520872201,7,"Classical",37838.9679311195,0.514503918903335,2000,4.1283768720993
"166",252.595730758907,1,"Country",34789.6135694235,0.0055214784019908,1985,3.33565499133885
"167",244.096884433619,1,"Jazz",20340.3018074531,0.900058157673136,2016,4.30891450919916
"168",152.425088730761,3,"Pop",14624.257944303,0.111438898875521,2006,2.80121345079773
"169",274.46729512858,1,"Pop",7703.49270253135,0.421229508669942,2015,3.58292665012382
"170",375.723748797997,8,"Rap",8300.67820167341,0.162718689310484,2021,2.99454508892138
"171",297.557666717272,6,"Classical",5955.95810356012,0.247374351084357,1982,3.30768000358869
"172",338.484421110356,4,"Country",24533.6177236838,0.325572566067717,2016,3.9688764743019
"173",374.903122343079,8,"Rap",6279.28499474052,0.405372470437835,2008,3.23463965921328
"174",287.636325154999,1,"Pop",26012.0476726626,0.562800522186919,1999,4.20782502842778
"175",247.04248155163,3,"Classical",9988.94517298497,0.625185218761202,1981,3.98152429209367
"176",331.522833430665,2,"Rock",4813.38222211034,0.330886940060366,2022,3.34186280941288
"177",321.754816625811,9,"Country",8684.6364171034,0.393821169597599,2002,3.59706986634029
"178",315.381081036544,1,"Country",14319.2460397192,0.12635551801436,2012,3.03875377450972
"179",306.420478065338,1,"Pop",11446.4447571133,0.0638953485993433,2002,2.82685224387692
"180",251.583057740942,8,"Classical",19924.5860656091,0.0987403385329549,1999,3.50501786030529
"181",301.275405559288,4,"Rap",6295.50047673243,0.398098466403877,1982,3.38907027855795
"182",173.156370762842,4,"Rap",14557.8507695829,0.944447632038325,1987,4.35838825229215
"183",213.080686065936,3,"Rock",11755.2652173334,0.459258462075776,2022,3.71954813844206
"184",285.074132947577,2,"Jazz",3970.83528137858,0.0257169024036586,1980,1.86110400710107
"185",265.082262660691,2,"Jazz",9343.22263038436,0.192759555350709,1983,2.98861578529017
"186",355.45036481355,9,"Country",19648.396275696,0.485394459764188,2004,4.15442079576912
"187",202.337330834178,5,"Country",8245.65505532061,0.42317272922159,1983,3.65293261044622
"188",268.358733398512,4,"Rap",38845.3251393888,0.705406289195481,2001,4.4860659189736
"189",395.184835895857,4,"Rap",35262.6001629145,0.814345059756472,2015,4.54272685908219
"190",252.960228536817,3,"Jazz",5721.23670530274,0.687602510829636,2017,3.8482142833519
"191",284.596046724108,5,"Rock",12145.5516530229,0.58937047593199,2006,3.94380369809555
"192",276.489476933733,7,"Jazz",24496.4110632244,0.000594758042657406,2008,3.1292245362024
"193",385.125988219851,5,"Classical",26875.6669061314,0.689009221254813,1991,4.36730639739822
"194",226.04967990907,9,"Rap",20744.3138658594,0.0254764262694568,2005,3.2877555296194
"195",228.445535826432,3,"Pop",14977.6328668755,0.160841734918079,2016,3.062789816277
"196",280.344255368435,6,"Rap",27995.1363854598,0.638596684690592,1995,4.216794253923
"197",349.389775159297,3,"Country",5291.91558157204,0.23961735763224,2016,2.14848496164454
"198",260.979863626594,1,"Jazz",8052.03623025459,0.554773661776981,2018,3.62172774415505
"199",315.917791340662,2,"Country",26247.2097995275,0.192164584926185,2017,3.40096220172766
"200",151.594760851648,8,"Pop",23401.4254811194,0.448735294362876,1981,3.86213307579288
"201",246.805785302552,4,"Country",18718.1661690803,0.519099934649548,1984,3.90154731367106
"202",383.278305292163,1,"Classical",3810.83557700879,0.123704644210893,1986,2.22364668252558
"203",174.294123442692,1,"Country",32833.1010747929,0.489032257313051,1990,4.14868426051385
"204",203.673971865839,9,"Jazz",27652.0573556073,0.600375001524318,2005,3.97248812812795
"205",299.82339157762,2,"Classical",36740.6781251871,0.782879316188762,1987,4.486824912283
"206",220.240797398058,1,"Pop",17348.0492452247,0.878168771219741,2003,4.18169319115548
"207",349.017131349234,1,"Jazz",24108.8324314757,0.393812307660313,1981,4.02747101612136
"208",396.819032328736,4,"Jazz",17693.2627970745,0.746189292464314,2001,4.2410853253216
"209",194.949453373769,6,"Classical",18704.4700982397,0.630969502185671,1980,4.17246165614608
"210",169.614095335567,2,"Country",36904.3675462103,0.604736509846741,2017,4.04943871194635
"211",301.938170773913,6,"Country",34820.6880844587,0.257329960183436,1996,3.84604003022493
"212",299.180747526554,9,"Jazz",14054.5628893237,0.486790624430627,2001,3.74444497682197
"213",251.176468582293,9,"Rap",7293.42929949584,0.416616217017327,1985,3.79038241881445
"214",384.471744023721,4,"Rock",29045.6779041495,0.956212111797923,1982,4.60534253612308
"215",383.84862241695,9,"Jazz",17909.496949347,0.244832338128209,2004,3.85344856980498
"216",302.382127438516,6,"Classical",32075.0246704948,0.0325297572864943,1999,3.5624479591311
"217",170.015850632241,9,"Country",21834.0014935618,0.413344230932655,1999,3.91885134560124
"218",356.472056606704,6,"Rock",9558.53497489413,0.442539407181913,1981,3.70702369572219
"219",212.235881199218,7,"Country",34031.4905420898,0.716200529852064,1996,4.31784887635792
"220",286.120583200066,7,"Country",24806.8100589961,0.498779247989518,1997,4.03992893559405
"221",259.876945111888,6,"Jazz",27362.9626119608,0.799212481683014,2009,4.46088422248981
"222",362.884292974481,1,"Rock",10243.5645597949,0.0970977015590625,2018,3.19783747658974
"223",213.77180560535,2,"Country",11759.2837360119,0.0803283041809644,1980,2.82481406363548
"224",158.131544872813,3,"Rap",11890.2510452122,0.26839545601234,2003,3.18628597573534
"225",202.815729234549,3,"Pop",10490.0485628106,0.30386307663134,1994,3.2648794696505
"226",304.793183841459,1,"Rap",29926.0967056516,0.966816425839784,1995,4.60594315819965
"227",330.066980986849,1,"Classical",13131.8398616591,0.558584142320665,2003,3.82342458846207
"228",250.696383511624,2,"Rock",24973.2865676879,0.174740025631897,1991,3.4924955145111
"229",326.849250008232,9,"Classical",19198.4933628286,0.947059223708617,2022,4.40654013049308
"230",276.125731013709,7,"Pop",21151.0653413359,0.445341090677672,1990,3.87753042036585
"231",191.57084218902,3,"Jazz",25034.9269225063,0.105292606537805,1990,3.24480236267613
"232",223.302692924516,5,"Jazz",34773.3954382668,0.0608795743930517,1995,3.56003550738932
"233",292.374314629644,9,"Classical",17785.8374412688,0.285568375803956,2007,3.59446049279964
"234",172.425229753711,3,"Jazz",11808.674521367,0.768586004972604,2018,3.80415619971024
"235",167.788919719477,8,"Classical",23555.5719926489,0.656409139561149,1992,4.19128045262029
"236",334.636513349241,5,"Classical",5372.95141051614,0.505692669897333,2003,3.80287164651983
"237",205.954403705656,7,"Rap",33829.1328219065,0.0340409357186484,2016,2.96764374968371
"238",273.216146111862,2,"Jazz",14443.2352993304,0.608643008790826,2001,3.88668219101196
"239",311.879948892541,3,"Country",29551.3058939168,0.262759777715045,2002,3.79669078117863
"240",235.566398197437,4,"Classical",16323.2842211082,0.652262325598657,1980,4.08450110493311
"241",363.64216600816,4,"Classical",16454.1257163529,0.0830438146455643,2000,2.88384899743431
"242",252.797879498646,2,"Rap",10110.1510773462,0.528693324351433,1985,3.84333646431971
"243",365.775856468898,6,"Country",10698.1020661024,0.157742116657391,2002,3.43045764558023
"244",177.253403910232,4,"Jazz",25822.4415099841,0.160521485555768,2021,3.46176707258352
"245",273.069464112009,8,"Country",11321.2429538514,0.972644515910482,2014,4.29600732448869
"246",341.220815385532,3,"Rap",10082.3263550932,0.829226180336293,1984,4.24448435380696
"247",330.709800975053,7,"Classical",18702.5789499105,0.933951887402847,2015,4.38382670151565
"248",326.657467469677,6,"Jazz",6366.84429856623,0.192300423666133,1996,3.209400855119
"249",233.512491417192,8,"Classical",32406.7428072582,0.762397477546148,1993,4.41192704559827
"250",244.263482750425,8,"Pop",23939.1691391791,0.734937415149336,2014,4.34544688258383
"251",245.286720508684,5,"Jazz",23826.0469708293,0.477892531464217,2000,3.74857718096549
"252",340.196262154224,9,"Pop",12950.2760339206,0.00296695959963389,1991,2.85337886736425
"253",381.08858654845,7,"Classical",10625.0149717794,0.298636118553965,2011,3.67983891656127
"254",295.397209462439,6,"Rock",4968.90946517188,0.0774920357348903,2009,1.81778608573792
"255",206.164349410442,6,"Jazz",39839.8335152953,0.653163168969113,1981,4.35562471281921
"256",194.170578544076,9,"Rock",3725.60054132941,0.810064879716682,2001,3.75579183325625
"257",264.78100582167,4,"Country",4824.67424352855,0.590781340636106,1990,3.70769899200482
"258",203.751192067507,9,"Pop",10960.0305830246,0.38589028885242,1992,3.62609249116895
"259",383.98431206214,9,"Rap",5852.86955628574,0.856609805287391,2016,4.03487026919788
"260",231.322654590437,6,"Classical",27271.770418534,0.453571019423005,2011,3.90230636310877
"261",261.045851719592,7,"Rap",10737.1694805675,0.593993018688573,2015,3.77323906344784
"262",386.856999514948,2,"Pop",24280.2298480196,0.222669616264851,2011,3.72321789731568
"263",375.995424147321,2,"Country",6905.1993109756,0.350432425790954,1998,3.49930449839299
"264",152.926652682726,9,"Classical",27279.5970060539,0.110729511039516,2013,3.32383827454381
"265",314.612958664606,7,"Country",28726.1501587879,0.424089709601066,1985,4.13264643358151
"266",345.365522188677,3,"Rap",29579.3733185141,0.432446742814552,1991,4.02308858369894
"267",358.317820508962,6,"Rap",14955.4957464719,0.890798835160478,2009,4.24225726566607
"268",362.117943601566,5,"Classical",6161.02331503705,0.146797935941667,1985,2.86636362000224
"269",162.560752455746,9,"Country",29652.9284675902,0.33444387587109,2005,4.03264115829802
"270",345.131378810965,2,"Country",27206.785767573,0.444945782168146,1999,3.97095057454879
"271",167.348521476046,2,"Rock",32039.1394869964,0.356181539168379,1994,3.88584554446974
"272",279.184011235016,3,"Rock",34934.5071107944,0.860946343102754,1988,4.43487747782998
"273",234.041334644895,6,"Pop",11994.6087433539,0.570870256706634,2001,3.94246942657087
"274",371.890767954048,4,"Classical",4102.06920720658,0.924116803786108,1996,4.1861801637798
"275",154.52754595521,8,"Classical",14168.5125033975,0.388978121552567,1987,3.78295134091154
"276",365.947405741251,9,"Rock",13366.4262359642,0.477521577742517,2016,3.91562896807094
"277",392.804977971374,2,"Rock",14719.0696893339,0.774591031110599,1985,4.17564111765885
"278",176.027412346042,5,"Classical",8575.4955535371,0.393417786760975,1988,3.63534923424059
"279",195.452116416737,7,"Country",25573.5723617059,0.321658633319457,2010,3.88898090889527
"280",222.719213557896,8,"Jazz",26108.9475868077,0.757970458680758,1980,4.28405601849969
"281",338.453428244592,5,"Country",14600.098580971,0.448580972182801,1985,3.85934179869937
"282",371.803185644082,7,"Rock",26352.6861277115,0.00177195132095598,1995,3.6128875108352
"283",279.734341066189,3,"Pop",15258.9665437868,0.950246374015524,2000,4.32845490017488
"284",337.040449757174,6,"Pop",20152.651816894,0.545540952133433,1981,4.05312057353501
"285",161.142510178158,3,"Rock",33078.9574831258,0.344763909812907,2000,3.78035681628853
"286",171.614376780038,1,"Country",3728.28380258059,0.581409695898456,1998,3.45802555928575
"287",350.660078088232,1,"Country",15782.020252599,0.323147379770343,1995,3.68949085681643
"288",363.065968597795,6,"Rock",28181.8667487247,0.665914333008261,1982,4.42162914533508
"289",385.925398205055,6,"Country",7417.49331393664,0.868908843901477,2022,4.36801098884485
"290",332.164071059151,7,"Rock",26558.1664632525,0.412321211324235,1995,3.87781282821744
"291",353.212742884189,3,"Jazz",30631.8569314896,0.998036457979074,2014,4.44763390697042
"292",210.44112686992,1,"Jazz",24423.2181642571,0.499971486197038,2012,3.90648167609204
"293",385.241446960698,7,"Jazz",29187.09477344,0.316792502100021,2012,3.86993166633359
"294",239.44956633136,7,"Classical",12576.1040551401,0.563363112994629,2009,4.01561114576234
"295",255.083847298875,7,"Rock",3985.70982993924,0.142434453958768,2005,2.68791063773985
"296",233.526163021641,6,"Jazz",39337.3516782125,0.281312980050558,2005,3.89872028716195
"297",259.574652008291,2,"Pop",3808.38144285976,0.997356677969733,1994,4.15132013775783
"298",243.076774643262,4,"Country",5500.13510924338,0.975910160259274,1992,4.13255175488603
"299",300.862148345345,2,"Jazz",38414.6599374893,0.245463258019441,1998,3.87969939664296
"300",319.530625384162,6,"Rap",11870.483321471,0.0650772075547975,2017,3.09244934126543
"301",181.775653442685,1,"Rock",35352.8018796648,0.659148635428962,1986,4.3968573275308
"302",296.338591099188,6,"Jazz",32534.4362580399,0.319001530920874,2005,4.11178206872173
"303",347.532843431527,8,"Rap",24876.689678645,0.291155543295678,2019,3.79011126995205
"304",166.813978491842,2,"Jazz",14100.1073524146,0.886550481229267,2010,4.1998474666182
"305",207.199541372906,1,"Pop",6343.65916066671,0.49097395499503,1988,3.56748882280612
"306",164.250596887984,8,"Country",4190.60236388389,0.79961191282385,1996,3.84195206473804
"307",211.983112451452,8,"Pop",35048.0737792977,0.290951068294278,1990,3.87625630399639
"308",351.776755079878,2,"Country",9285.16311022979,0.681517078360916,1986,4.08743540326127
"309",385.682943533781,2,"Country",8195.45642327121,0.882243800568946,1982,4.17314759983336
"310",309.776961748677,8,"Jazz",9988.40268664979,0.546689129702555,2011,3.87929297109898
"311",317.743677371446,6,"Jazz",32733.515498367,0.561819453049238,2000,4.16440274146083
"312",311.214010857432,6,"Country",5478.37362243406,0.815172303686642,1985,4.27111386220866
"313",274.494075646848,1,"Rap",6163.04940813663,0.758066783172036,2014,4.04636988694963
"314",218.078849295271,1,"Rap",8198.10037115419,0.0411512402813925,1990,1.05301814044832
"315",271.130746297755,5,"Country",7093.94618017018,0.500635295948245,2017,3.51118639027244
"316",275.768150067902,9,"Country",26861.7645485001,0.58489911277465,1987,4.25370966592576
